name,cmc,colors,type,subtypes,rarity,power,toughness,image_url,code
Loxodon Wayfarer,3,['White'],Creature — Elephant Monk,"['Elephant', 'Monk']",Common,1,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207885&type=card,SOM
Lumengrid Drake,4,['Blue'],Creature — Drake,['Drake'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194178&type=card,SOM
Memnite,0,[],Artifact Creature — Construct,['Construct'],Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194078&type=card,SOM
Molder Beast,5,['Green'],Creature — Beast,['Beast'],Common,5,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209403&type=card,SOM
Molten-Tail Masticore,4,[],Artifact Creature — Masticore,['Masticore'],Mythic,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215089&type=card,SOM
Moriok Reaver,3,['Black'],Creature — Human Warrior,"['Human', 'Warrior']",Common,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194309&type=card,SOM
Moriok Replica,3,[],Artifact Creature — Warrior,['Warrior'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209037&type=card,SOM
Myr Battlesphere,7,[],Artifact Creature — Myr Construct,"['Myr', 'Construct']",Rare,4,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209717&type=card,SOM
Myr Galvanizer,3,[],Artifact Creature — Myr,['Myr'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220364&type=card,SOM
Myr Propagator,3,[],Artifact Creature — Myr,['Myr'],Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215069&type=card,SOM
Myrsmith,2,['White'],Creature — Human Artificer,"['Human', 'Artificer']",Uncommon,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209712&type=card,SOM
Necrogen Scudder,3,['Black'],Creature — Horror,['Horror'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202653&type=card,SOM
Necropede,2,[],Artifact Creature — Insect,['Insect'],Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194052&type=card,SOM
Necrotic Ooze,4,['Black'],Creature — Ooze,['Ooze'],Rare,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207876&type=card,SOM
Neurok Invisimancer,3,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194109&type=card,SOM
Neurok Replica,3,[],Artifact Creature — Wizard,['Wizard'],Common,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209039&type=card,SOM
Ogre Geargrabber,6,['Red'],Creature — Ogre Warrior,"['Ogre', 'Warrior']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215101&type=card,SOM
Oxidda Daredevil,2,['Red'],Creature — Goblin Artificer,"['Goblin', 'Artificer']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194213&type=card,SOM
Oxidda Scrapmelter,4,['Red'],Creature — Beast,['Beast'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194281&type=card,SOM
Painsmith,2,['Black'],Creature — Human Artificer,"['Human', 'Artificer']",Uncommon,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194210&type=card,SOM
Palladium Myr,3,[],Artifact Creature — Myr,['Myr'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=212251&type=card,SOM
Perilous Myr,2,[],Artifact Creature — Myr,['Myr'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194056&type=card,SOM
Plague Stinger,2,['Black'],Creature — Insect Horror,"['Insect', 'Horror']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208261&type=card,SOM
Plated Seastrider,2,['Blue'],Creature — Beast,['Beast'],Common,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194061&type=card,SOM
Platinum Emperion,8,[],Artifact Creature — Golem,['Golem'],Mythic,8,8,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215092&type=card,SOM
Precursor Golem,5,[],Artifact Creature — Golem,['Golem'],Rare,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206348&type=card,SOM
Putrefax,5,['Green'],Creature — Horror,['Horror'],Rare,5,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207871&type=card,SOM
Quicksilver Gargantuan,7,['Blue'],Creature — Shapeshifter,['Shapeshifter'],Mythic,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207874&type=card,SOM
Razor Hippogriff,5,['White'],Creature — Hippogriff,['Hippogriff'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194323&type=card,SOM
Razorfield Thresher,7,[],Artifact Creature — Construct,['Construct'],Common,6,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209725&type=card,SOM
Riddlesmith,2,['Blue'],Creature — Human Artificer,"['Human', 'Artificer']",Uncommon,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202643&type=card,SOM
Rust Tick,3,[],Artifact Creature — Insect,['Insect'],Uncommon,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209282&type=card,SOM
Saberclaw Golem,5,[],Artifact Creature — Golem,['Golem'],Common,4,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=212717&type=card,SOM
Salvage Scout,1,['White'],Creature — Human Scout,"['Human', 'Scout']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205491&type=card,SOM
Scoria Elemental,5,['Red'],Creature — Elemental,['Elemental'],Common,6,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=212710&type=card,SOM
Scrapdiver Serpent,7,['Blue'],Creature — Serpent,['Serpent'],Common,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207863&type=card,SOM
Screeching Silcaw,2,['Blue'],Creature — Bird,['Bird'],Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209281&type=card,SOM
Silver Myr,2,[],Artifact Creature — Myr,['Myr'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194378&type=card,SOM
Skinrender,4,['Black'],Creature — Zombie,['Zombie'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=204958&type=card,SOM
"Skithiryx, the Blight Dragon",5,['Black'],Legendary Creature — Dragon Skeleton,"['Dragon', 'Skeleton']",Mythic,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=212249&type=card,SOM
Sky-Eel School,5,['Blue'],Creature — Fish,['Fish'],Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194103&type=card,SOM
Snapsail Glider,3,[],Artifact Creature — Construct,['Construct'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209010&type=card,SOM
Soliton,5,[],Artifact Creature — Construct,['Construct'],Common,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205484&type=card,SOM
Spikeshot Elder,1,['Red'],Creature — Goblin Shaman,"['Goblin', 'Shaman']",Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209404&type=card,SOM
Steel Hellkite,6,[],Artifact Creature — Dragon,['Dragon'],Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206351&type=card,SOM
Sunblast Angel,6,['White'],Creature — Angel,['Angel'],Rare,4,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215111&type=card,SOM
Sunspear Shikari,2,['White'],Creature — Cat Soldier,"['Cat', 'Soldier']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209008&type=card,SOM
Sylvok Replica,3,[],Artifact Creature — Shaman,['Shaman'],Common,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209052&type=card,SOM
Tangle Angler,4,['Green'],Creature — Horror,['Horror'],Uncommon,1,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205485&type=card,SOM
Tel-Jilad Fallen,4,['Green'],Creature — Elf Warrior,"['Elf', 'Warrior']",Common,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205483&type=card,SOM
Thrummingbird,2,['Blue'],Creature — Bird Horror,"['Bird', 'Horror']",Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194332&type=card,SOM
Trinket Mage,3,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209040&type=card,SOM
Tunnel Ignus,2,['Red'],Creature — Elemental,['Elemental'],Rare,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206361&type=card,SOM
Vector Asp,1,[],Artifact Creature — Snake,['Snake'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194074&type=card,SOM
Vedalken Certarch,1,['Blue'],Creature — Vedalken Wizard,"['Vedalken', 'Wizard']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208257&type=card,SOM
Vulshok Heartstoker,3,['Red'],Creature — Human Shaman,"['Human', 'Shaman']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194320&type=card,SOM
Vulshok Replica,3,[],Artifact Creature — Berserker,['Berserker'],Common,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209034&type=card,SOM
Wall of Tanglecord,2,[],Artifact Creature — Wall,['Wall'],Common,0,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202652&type=card,SOM
Wurmcoil Engine,6,[],Artifact Creature — Wurm,['Wurm'],Mythic,6,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=207875&type=card,SOM
Acidic Sliver,2,"['Black', 'Red']",Creature — Sliver,['Sliver'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5108&type=card,STH
Calming Licid,3,['White'],Creature — Licid,['Licid'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5117&type=card,STH
Carnassid,6,['Green'],Creature — Beast,['Beast'],Rare,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5217&type=card,STH
Cloud Spirit,3,['Blue'],Creature — Spirit,['Spirit'],Common,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5122&type=card,STH
Convulsing Licid,3,['Red'],Creature — Licid,['Licid'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5129&type=card,STH
Corrupting Licid,3,['Black'],Creature — Licid,['Licid'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5128&type=card,STH
Craven Giant,3,['Red'],Creature — Giant,['Giant'],Common,4,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5130&type=card,STH
Crovax the Cursed,4,['Black'],Legendary Creature — Vampire,['Vampire'],Rare,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5106&type=card,STH
Crystalline Sliver,2,"['Blue', 'White']",Creature — Sliver,['Sliver'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5134&type=card,STH
Dauthi Trapper,3,['Black'],Creature — Dauthi Minion,"['Dauthi', 'Minion']",Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5135&type=card,STH
Dream Prowler,4,['Blue'],Creature — Illusion,['Illusion'],Common,1,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5140&type=card,STH
Duct Crawler,1,['Red'],Creature — Insect,['Insect'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5141&type=card,STH
Dungeon Shade,4,['Black'],Creature — Shade Spirit,"['Shade', 'Spirit']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5142&type=card,STH
Endangered Armodon,4,['Green'],Creature — Elephant,['Elephant'],Common,4,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5145&type=card,STH
Flowstone Hellion,5,['Red'],Creature — Hellion Beast,"['Hellion', 'Beast']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5153&type=card,STH
Flowstone Mauler,6,['Red'],Creature — Beast,['Beast'],Rare,4,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5154&type=card,STH
Flowstone Shambler,3,['Red'],Creature — Beast,['Beast'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5156&type=card,STH
Foul Imp,2,['Black'],Creature — Imp,['Imp'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5158&type=card,STH
Furnace Spirit,3,['Red'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5160&type=card,STH
Gliding Licid,3,['Blue'],Creature — Licid,['Licid'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5162&type=card,STH
Hammerhead Shark,2,['Blue'],Creature — Fish,['Fish'],Common,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5163&type=card,STH
Hermit Druid,2,['Green'],Creature — Human Druid,"['Human', 'Druid']",Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5166&type=card,STH
Hibernation Sliver,2,"['Black', 'Blue']",Creature — Sliver,['Sliver'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5168&type=card,STH
Honor Guard,1,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5170&type=card,STH
Lancers en-Kor,5,['White'],Creature — Kor Soldier,"['Kor', 'Soldier']",Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5179&type=card,STH
Lowland Basilisk,3,['Green'],Creature — Basilisk,['Basilisk'],Common,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5181&type=card,STH
Mindwarper,4,['Black'],Creature — Spirit,['Spirit'],Rare,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5188&type=card,STH
Mogg Bombers,4,['Red'],Creature — Goblin,['Goblin'],Common,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=4980&type=card,STH
Mogg Flunkies,2,['Red'],Creature — Goblin,['Goblin'],Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5100&type=card,STH
Mogg Maniac,2,['Red'],Creature — Goblin,['Goblin'],Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5120&type=card,STH
Morgue Thrull,3,['Black'],Creature — Thrull,['Thrull'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5191&type=card,STH
Nomads en-Kor,1,['White'],Creature — Kor Nomad Soldier,"['Kor', 'Nomad', 'Soldier']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5196&type=card,STH
Rabid Rats,2,['Black'],Creature — Rat,['Rat'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5205&type=card,STH
Revenant,5,['Black'],Creature — Spirit,['Spirit'],Rare,*,*,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5211&type=card,STH
Serpent Warrior,3,['Black'],Creature — Snake Warrior,"['Snake', 'Warrior']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5219&type=card,STH
Shaman en-Kor,2,['White'],Creature — Kor Cleric Shaman,"['Kor', 'Cleric', 'Shaman']",Rare,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5220&type=card,STH
Shard Phoenix,5,['Red'],Creature — Phoenix,['Phoenix'],Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5155&type=card,STH
Shifting Wall,0,[],Artifact Creature — Wall,['Wall'],Uncommon,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5222&type=card,STH
Silver Wyvern,5,['Blue'],Creature — Drake,['Drake'],Rare,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5103&type=card,STH
Skeleton Scavengers,3,['Black'],Creature — Skeleton,['Skeleton'],Rare,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5226&type=card,STH
Skyshroud Archer,1,['Green'],Creature — Elf Archer,"['Elf', 'Archer']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5228&type=card,STH
Skyshroud Falcon,2,['White'],Creature — Bird,['Bird'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5224&type=card,STH
Skyshroud Troopers,4,['Green'],Creature — Elf Druid Warrior,"['Elf', 'Druid', 'Warrior']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5230&type=card,STH
Sliver Queen,5,"['Black', 'Green', 'Red', 'Blue', 'White']",Legendary Creature — Sliver,['Sliver'],Rare,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5233&type=card,STH
Soltari Champion,3,['White'],Creature — Soltari Soldier,"['Soltari', 'Soldier']",Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5235&type=card,STH
Spike Breeder,4,['Green'],Creature — Spike,['Spike'],Rare,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5237&type=card,STH
Spike Colony,5,['Green'],Creature — Spike,['Spike'],Common,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5238&type=card,STH
Spike Feeder,3,['Green'],Creature — Spike,['Spike'],Uncommon,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5239&type=card,STH
Spike Soldier,4,['Green'],Creature — Spike Soldier,"['Spike', 'Soldier']",Uncommon,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5241&type=card,STH
Spike Worker,3,['Green'],Creature — Spike,['Spike'],Common,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5242&type=card,STH
Spindrift Drake,1,['Blue'],Creature — Drake,['Drake'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5243&type=card,STH
Spined Sliver,2,"['Green', 'Red']",Creature — Sliver,['Sliver'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5190&type=card,STH
Spined Wurm,5,['Green'],Creature — Wurm,['Wurm'],Common,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5245&type=card,STH
Spirit en-Kor,4,['White'],Creature — Kor Spirit,"['Kor', 'Spirit']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5236&type=card,STH
Spitting Hydra,5,['Red'],Creature — Hydra,['Hydra'],Rare,0,0,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5246&type=card,STH
Stronghold Assassin,3,['Black'],Creature — Zombie Assassin,"['Zombie', 'Assassin']",Rare,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5247&type=card,STH
Stronghold Taskmaster,4,['Black'],Creature — Giant Minion,"['Giant', 'Minion']",Uncommon,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5249&type=card,STH
Tempting Licid,3,['Green'],Creature — Licid,['Licid'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5252&type=card,STH
Thalakos Deceiver,4,['Blue'],Creature — Thalakos Wizard,"['Thalakos', 'Wizard']",Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5253&type=card,STH
Tidal Warrior,1,['Blue'],Creature — Merfolk Warrior,"['Merfolk', 'Warrior']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5256&type=card,STH
Venerable Monk,3,['White'],Creature — Human Monk Cleric,"['Human', 'Monk', 'Cleric']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5258&type=card,STH
Victual Sliver,2,"['Green', 'White']",Creature — Sliver,['Sliver'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5197&type=card,STH
Volrath's Shapeshifter,3,['Blue'],Creature — Shapeshifter,['Shapeshifter'],Rare,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5262&type=card,STH
Walking Dream,4,['Blue'],Creature — Illusion,['Illusion'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5264&type=card,STH
Wall of Blossoms,2,['Green'],Creature — Plant Wall,"['Plant', 'Wall']",Uncommon,0,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5265&type=card,STH
Wall of Essence,2,['White'],Creature — Wall,['Wall'],Uncommon,0,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5267&type=card,STH
